                   GRB (Trig#)               Trig_Time (SOD)               Time Region [s]                          T_90                          T_50                       rT_0.90                       rT_0.50                       rT_0.45                          T_av                         T_max                        T_rise                        T_fall                           Cts                       Rate_pk                          Band                              
       GRB140509A   (00598497)                      8535.610                 3.925->33.505               23.970 +/-1.919                9.690 +/-1.030               13.430 +/-0.992                5.440 +/-0.399                4.760 +/-0.357               15.120 +/-0.800               10.980 +/-3.944                4.845 +/-3.947               19.125 +/-4.372                1.859 +/-0.139               0.135 +/-0.0495                     15-350keV
       GRB140506A   (00598284)                     76058.820                7.425->134.445              116.800 +/-1.796              98.550 +/-11.853               26.280 +/-3.985                6.570 +/-1.322                4.380 +/-1.053               60.483 +/-3.890                9.250 +/-0.073                1.095 +/-0.214              115.705 +/-1.795                2.222 +/-0.237               0.416 +/-0.0873                     15-350keV
       GRB140502A   (00597841)                     30622.480                5.08001->27.76               18.360 +/-0.667                7.920 +/-0.533               12.720 +/-0.560                5.520 +/-0.225                4.800 +/-0.204               13.938 +/-0.290               10.780 +/-1.312                3.780 +/-1.337               14.580 +/-1.538                1.122 +/-0.047               0.099 +/-0.0252                     15-350keV
       GRB140430A   (00597722)                     74018.520              7.95496->189.955              175.700 +/-0.823              154.150 +/-3.751               13.700 +/-0.892                5.350 +/-0.390                4.500 +/-0.338               78.405 +/-3.569               11.830 +/-0.614                2.675 +/-0.621              173.025 +/-0.968                2.444 +/-0.159               0.324 +/-0.0388                     15-350keV
       GRB140423A   (00596901)                     30715.260              -42.265->123.065              112.860 +/-2.445               51.480 +/-1.006              107.910 +/-1.747               43.560 +/-0.799               38.610 +/-0.710               42.685 +/-0.714               53.270 +/-2.755               67.815 +/-3.224               45.045 +/-3.744               13.464 +/-0.206               0.259 +/-0.0158                     15-350keV
       GRB140419A   (00596426)                     14813.070             -3.11501->239.855              103.740 +/-4.838               41.860 +/-0.642               80.080 +/-1.448               25.480 +/-0.433               22.750 +/-0.204               41.159 +/-0.670               60.130 +/-7.978               55.055 +/-7.998               48.685 +/-9.571               22.682 +/-0.215               0.579 +/-0.0161                     15-350keV
       GRB140413A   (00595616)                       582.120                -45.83->145.35              145.360 +/-4.304               63.200 +/-3.100              126.400 +/-5.062               47.400 +/-1.880               41.080 +/-1.669               60.778 +/-1.883               86.100 +/-3.060              108.230 +/-4.591               37.130 +/-3.746               17.326 +/-0.607               0.230 +/-0.0404                     15-350keV
       GRB140412A   (00595608)                     80451.750                        -1->10                  #t90 +/-dt90                   t50 +/-dt50                 rt90 +/-drt90                 rt50 +/-drt50                 rt45 +/-drt45                   tav +/-dtav                 tmax +/-dtmax               trise +/-dtrise               tfall +/-dtfall                cts +/-cts_err           pk_rate +/-dpk_rate                          band
       GRB140408A   (00595141)                     47756.790                        -1->10                  #t90 +/-dt90                   t50 +/-dt50                 rt90 +/-drt90                 rt50 +/-drt50                 rt45 +/-drt45                   tav +/-dtav                 tmax +/-dtmax               trise +/-dtrise               tfall +/-dtfall                cts +/-cts_err           pk_rate +/-dpk_rate                          band
       GRB140331A   (00594081)                     20990.170              144.835->214.945               62.130 +/-4.926               30.210 +/-4.954               25.650 +/-2.615               11.400 +/-1.198               10.260 +/-1.043              182.453 +/-2.555             203.260 +/-18.142              51.585 +/-19.034              10.545 +/-18.008                0.575 +/-0.075               0.013 +/-0.0069                     15-350keV
       GRB140323A   (00592916)                     37393.910                -26.16->148.34              114.000 +/-2.011               74.500 +/-0.688               94.000 +/-1.512               30.000 +/-0.591               25.500 +/-0.496               50.604 +/-0.557              15.090 +/-11.799              14.250 +/-12.307              99.750 +/-11.915               24.599 +/-0.304               0.694 +/-0.0447                     15-350keV
       GRB140320A   (00592544)                      7967.940                  8.705->9.245                0.470 +/-0.023                0.240 +/-0.039                0.270 +/-0.028                0.120 +/-0.011                0.100 +/-0.010                8.945 +/-0.016                8.980 +/-0.087                0.255 +/-0.092                0.215 +/-0.087                0.082 +/-0.009               0.320 +/-0.1152                     15-350keV
       GRB140318A   (00592204)                       549.970                 8.185->22.765               11.610 +/-0.935                5.130 +/-0.498                4.860 +/-0.447                2.160 +/-0.188                1.890 +/-0.163               15.190 +/-0.489               13.000 +/-2.485                3.825 +/-2.490                7.785 +/-2.636                0.488 +/-0.053               0.060 +/-0.0295                     15-350keV
       GRB140311B   (00591392)                     76471.720                  8.285->9.995                1.530 +/-0.074                0.860 +/-0.066                0.810 +/-0.058                0.350 +/-0.024                0.300 +/-0.020                9.148 +/-0.042                8.680 +/-0.379                0.295 +/-0.378                1.235 +/-0.387                0.162 +/-0.014               0.205 +/-0.0786                     15-350keV
       GRB140311A   (00591390)                     75918.250                   1.69->91.45               80.960 +/-1.752               39.600 +/-7.341               43.120 +/-3.731               19.360 +/-1.561               17.600 +/-1.360               49.881 +/-2.291               6.530 +/-28.248               0.440 +/-28.296              80.520 +/-28.207                3.196 +/-0.296               0.075 +/-0.0232                     15-350keV
       GRB140305A   (00590446)                     54022.660                   7.19->21.29               10.600 +/-0.974                5.400 +/-0.463                7.200 +/-0.525                3.000 +/-0.221                2.600 +/-0.187               12.689 +/-0.306                9.240 +/-2.052                0.850 +/-2.117                9.750 +/-2.162                0.670 +/-0.050               0.116 +/-0.0328                     15-350keV
       GRB140304A   (00590206)                     48153.090                 2.105->24.545               16.490 +/-0.341                9.520 +/-0.211               13.090 +/-0.507                4.760 +/-0.186                4.250 +/-0.168               14.121 +/-0.199               19.190 +/-3.492               13.685 +/-3.488                2.805 +/-3.506                1.739 +/-0.052               0.269 +/-0.0256                     15-350keV
       GRB140302A   (00589685)                     29580.810                        -1->10                  #t90 +/-dt90                   t50 +/-dt50                 rt90 +/-drt90                 rt50 +/-drt50                 rt45 +/-drt45                   tav +/-dtav                 tmax +/-dtmax               trise +/-dtrise               tfall +/-dtfall                cts +/-cts_err           pk_rate +/-dpk_rate                          band
       GRB140301A   (00589590)                     55491.470               -15.765->33.845               40.590 +/-2.550               17.630 +/-2.780               24.600 +/-1.861                9.020 +/-0.785                7.790 +/-0.690                8.740 +/-1.235                9.860 +/-3.059               21.525 +/-3.826               19.065 +/-3.579                0.984 +/-0.082               0.085 +/-0.0141                     15-350keV
       GRB140215A   (00586680)                     14832.270                        -1->10                  #t90 +/-dt90                   t50 +/-dt50                 rt90 +/-drt90                 rt50 +/-drt50                 rt45 +/-drt45                   tav +/-dtav                 tmax +/-dtmax               trise +/-dtrise               tfall +/-dtfall                cts +/-cts_err           pk_rate +/-dpk_rate                          band
       GRB140213A   (00586569)                     69699.730               0.830086->88.91               60.480 +/-1.140                6.840 +/-0.142               26.640 +/-0.907                5.400 +/-0.081                4.680 +/-0.073               15.527 +/-0.304                9.770 +/-0.116                5.700 +/-0.132               54.780 +/-1.143               20.117 +/-0.179               2.918 +/-0.1271                     15-350keV
       GRB140206A   (00585834)                     26242.160              -28.985->270.555             103.360 +/-10.089               10.710 +/-3.334               52.190 +/-1.725                8.670 +/-0.122                7.310 +/-0.109               63.531 +/-0.768               69.700 +/-0.000               59.245 +/-0.190              44.115 +/-10.118               27.199 +/-0.211               3.403 +/-0.1063                     15-350keV
       GRB140129B   (00585149)                     46271.440                        -1->10                  #t90 +/-dt90                   t50 +/-dt50                 rt90 +/-drt90                 rt50 +/-drt50                 rt45 +/-drt45                   tav +/-dtav                 tmax +/-dtmax               trise +/-dtrise               tfall +/-dtfall                cts +/-cts_err           pk_rate +/-dpk_rate                          band
       GRB140129A   (00585128)                     12241.430                        -1->10                  #t90 +/-dt90                   t50 +/-dt50                 rt90 +/-drt90                 rt50 +/-drt50                 rt45 +/-drt45                   tav +/-dtav                 tmax +/-dtmax               trise +/-dtrise               tfall +/-dtfall                cts +/-cts_err           pk_rate +/-dpk_rate                          band
       GRB140118A   (00584136)                      5524.730                    -65->44.48               87.860 +/-2.406               34.040 +/-8.397               54.740 +/-2.798               21.160 +/-1.060               18.400 +/-0.892               -1.267 +/-1.609               12.050 +/-0.786               65.550 +/-2.223               22.310 +/-1.612                4.292 +/-0.195               0.163 +/-0.0305                     15-350keV
       GRB140114A   (00583861)                     43062.480                        -1->10                  #t90 +/-dt90                   t50 +/-dt50                 rt90 +/-drt90                 rt50 +/-drt50                 rt45 +/-drt45                   tav +/-dtav                 tmax +/-dtmax               trise +/-dtrise               tfall +/-dtfall                cts +/-cts_err           pk_rate +/-dpk_rate                          band
       GRB140108A   (00583338)                     62324.520                        -1->10                  #t90 +/-dt90                   t50 +/-dt50                 rt90 +/-drt90                 rt50 +/-drt50                 rt45 +/-drt45                   tav +/-dtav                 tmax +/-dtmax               trise +/-dtrise               tfall +/-dtfall                cts +/-cts_err           pk_rate +/-dpk_rate                          band
       GRB140103A   (00582773)                      1845.310                -4.135->15.485               17.460 +/-0.527                4.590 +/-0.733                7.380 +/-0.457                3.150 +/-0.201                2.700 +/-0.178                8.209 +/-0.475                9.950 +/-2.361               13.095 +/-2.375                4.365 +/-2.430                1.060 +/-0.076               0.168 +/-0.0501                     15-350keV
       GRB140102A   (00582760)                     76659.840                7.985->139.785               66.100 +/-6.757                2.300 +/-0.032                9.200 +/-0.666                1.550 +/-0.025                1.350 +/-0.021               17.633 +/-0.701                9.110 +/-0.022                0.225 +/-0.023               65.875 +/-6.762               11.817 +/-0.130               4.928 +/-0.1462                     15-350keV
       GRB131229A   (00582374)                     23966.430               7.62998->450.99              429.280 +/-1.827             320.000 +/-23.886               73.280 +/-2.858                8.640 +/-0.428                7.040 +/-0.262              139.588 +/-4.740               21.790 +/-0.079               11.120 +/-0.104              418.160 +/-1.825               15.189 +/-0.312               1.710 +/-0.0495                     15-350keV
       GRB131227A   (00582184)                     17093.210                 4.905->29.265               18.900 +/-0.403               10.710 +/-0.821               14.490 +/-0.679                5.880 +/-0.304                5.250 +/-0.276               15.765 +/-0.309               10.050 +/-1.578                2.415 +/-1.581               16.485 +/-1.585                1.343 +/-0.059               0.153 +/-0.0248                     15-350keV
       GRB131226A   (00582123)                     20861.660                    7.8->28.84                7.920 +/-0.540                3.120 +/-0.050                6.800 +/-0.179                2.640 +/-0.045                2.320 +/-0.042               12.350 +/-0.094                9.680 +/-0.550                0.920 +/-0.550                7.000 +/-0.742                6.293 +/-0.081               1.658 +/-0.0794                     15-350keV
       GRB131205A   (00580267)                     33520.940                   7.81->28.55               20.120 +/-1.180               18.600 +/-5.209                1.480 +/-0.203                0.720 +/-0.095                0.620 +/-0.084               17.700 +/-1.079                8.820 +/-8.924                0.530 +/-8.946               19.590 +/-9.137                0.272 +/-0.046               0.161 +/-0.0549                     15-350keV
       GRB131202A   (00579982)                     54731.320                        -1->10                  #t90 +/-dt90                   t50 +/-dt50                 rt90 +/-drt90                 rt50 +/-drt50                 rt45 +/-drt45                   tav +/-dtav                 tmax +/-dtmax               trise +/-dtrise               tfall +/-dtfall                cts +/-cts_err           pk_rate +/-dpk_rate                          band
       GRB131128A   (00579683)                     54386.570                        -1->10                  #t90 +/-dt90                   t50 +/-dt50                 rt90 +/-drt90                 rt50 +/-drt50                 rt45 +/-drt45                   tav +/-dtav                 tmax +/-dtmax               trise +/-dtrise               tfall +/-dtfall                cts +/-cts_err           pk_rate +/-dpk_rate                          band
       GRB131127A   (00579571)                     36697.550                        -1->10                  #t90 +/-dt90                   t50 +/-dt50                 rt90 +/-drt90                 rt50 +/-drt50                 rt45 +/-drt45                   tav +/-dtav                 tmax +/-dtmax               trise +/-dtrise               tfall +/-dtfall                cts +/-cts_err           pk_rate +/-dpk_rate                          band
       GRB131120A   (00578227)                     52678.700                   54.8->72.56               15.520 +/-0.769               10.400 +/-1.288                6.560 +/-0.746                2.720 +/-0.321                2.400 +/-0.283               63.684 +/-0.663               58.080 +/-4.824                1.680 +/-5.040               13.840 +/-4.816                0.443 +/-0.064               0.043 +/-0.0252                     15-350keV
       GRB131117A   (00577968)                      2046.710                 6.855->19.805                9.240 +/-0.856                4.550 +/-0.226                5.670 +/-0.378                2.450 +/-0.163                2.170 +/-0.140               11.823 +/-0.246                8.920 +/-2.542                1.085 +/-2.506                8.155 +/-2.626                0.527 +/-0.037               0.082 +/-0.0239                     15-350keV
       GRB131105A   (00576738)                      7486.760                3.335->136.615              116.620 +/-1.860               74.970 +/-3.248               57.120 +/-3.568               20.230 +/-1.381               16.660 +/-1.178               76.673 +/-2.311             124.120 +/-31.671             108.885 +/-31.628               7.735 +/-31.604               11.175 +/-0.597               0.370 +/-0.0478                     15-350keV
       GRB131103A   (00576562)                     79647.790              -2.69002->788.83              778.720 +/-2.775             698.560 +/-53.142               58.080 +/-3.624               24.800 +/-1.566               21.600 +/-1.353             487.932 +/-15.550              8.910 +/-350.465              5.360 +/-350.414            773.360 +/-350.373                5.434 +/-0.350               0.149 +/-0.0274                     15-350keV
       GRB131030A   (00576238)                     75380.800             0.875005->155.575               42.000 +/-1.827                8.750 +/-0.110               30.800 +/-0.476                8.750 +/-0.170                7.350 +/-0.118               20.116 +/-0.262               14.700 +/-1.013                9.275 +/-1.019               32.725 +/-2.147               41.090 +/-0.226               3.506 +/-0.0731                     15-350keV
       GRB131024B   (00575754)                     77733.400             -0.349998->118.45              102.300 +/-6.312               51.700 +/-3.855               56.100 +/-4.231               23.100 +/-1.729               19.800 +/-1.541               40.324 +/-2.133                9.000 +/-5.681                6.050 +/-5.628               96.250 +/-8.780                2.205 +/-0.154               0.055 +/-0.0153                     15-350keV
       GRB131024A   (00575707)                     44782.810               -61.875->33.825               84.390 +/-1.873               64.380 +/-1.345               53.940 +/-3.073               20.010 +/-1.123               17.400 +/-0.988              -19.413 +/-1.511              -55.350 +/-6.903                3.045 +/-6.948               81.345 +/-7.257                1.885 +/-0.102               0.067 +/-0.0108                     15-350keV
       GRB131018A   (00574935)                     46070.830               16.585->121.505               80.520 +/-4.240               35.380 +/-1.797               63.440 +/-2.585               26.840 +/-1.140               23.790 +/-1.004               63.239 +/-0.999              68.130 +/-17.157              39.345 +/-17.581              41.175 +/-17.529                2.379 +/-0.095               0.047 +/-0.0089                     15-350keV
       GRB131004A   (00573190)                     78065.680                    7.85->9.91                1.400 +/-0.156                0.540 +/-0.038                1.100 +/-0.049                0.420 +/-0.020                0.360 +/-0.017                8.440 +/-0.025                8.240 +/-0.045                0.310 +/-0.049                1.090 +/-0.165                0.481 +/-0.019               0.678 +/-0.1139                     15-350keV
       GRB131002B   (00572742)                     39270.510              0.034999->65.395               54.720 +/-4.122               18.620 +/-2.252               28.690 +/-1.115               11.780 +/-0.483               10.260 +/-0.430               20.742 +/-1.033                7.350 +/-3.260                4.465 +/-3.229               50.255 +/-5.162                1.657 +/-0.079               0.064 +/-0.0153                     15-350keV
       GRB131002A   (00572721)                     24863.280                        -1->10                  #t90 +/-dt90                   t50 +/-dt50                 rt90 +/-drt90                 rt50 +/-drt50                 rt45 +/-drt45                   tav +/-dtav                 tmax +/-dtmax               trise +/-dtrise               tfall +/-dtfall                cts +/-cts_err           pk_rate +/-dpk_rate                          band
       GRB130930A   (00572489)                     68974.900                        -1->10                5.000 +/-3.125                5.000 +/-2.084                3.000 +/-1.346                2.000 +/-0.607                2.000 +/-0.538               1.400 +/-13.593                6.100 +/-2.574                7.500 +/-2.581                0.000 +/-3.277                0.063 +/-0.034               0.017 +/-0.0095                     15-350keV
       GRB130929A   (00572308)                     34595.130                   5.02->19.62               11.900 +/-1.068                4.600 +/-0.513                7.000 +/-0.485                3.100 +/-0.212                2.700 +/-0.182               10.817 +/-0.307                7.770 +/-2.432                1.450 +/-2.403               10.450 +/-2.480                1.179 +/-0.083               0.150 +/-0.0509                     15-350keV
       GRB130925A   (00571830)                     15086.920                -63.33->969.13             844.360 +/-14.836              146.300 +/-1.792              409.640 +/-8.452               96.140 +/-1.185               83.600 +/-1.843              112.085 +/-2.143              -27.800 +/-1.500               27.170 +/-1.782             817.190 +/-14.819               73.308 +/-0.569               0.662 +/-0.0188                     15-350keV
       GRB130919A   (00571271)                     40046.940                 -18.18->85.14               86.520 +/-4.003               44.520 +/-2.298               65.520 +/-3.190               26.880 +/-1.440               23.520 +/-1.263               27.598 +/-1.518              10.800 +/-18.534              22.260 +/-18.691              64.260 +/-18.090                2.145 +/-0.111               0.042 +/-0.0097                     15-350keV
       GRB130912A   (00570465)                     30899.930                        -1->10                  #t90 +/-dt90                   t50 +/-dt50                 rt90 +/-drt90                 rt50 +/-drt50                 rt45 +/-drt45                   tav +/-dtav                 tmax +/-dtmax               trise +/-dtrise               tfall +/-dtfall                cts +/-cts_err           pk_rate +/-dpk_rate                          band
       GRB130907A   (00569992)                     78075.080              -66.495->565.955              357.230 +/-2.034               61.160 +/-0.238              164.020 +/-1.596               45.870 +/-0.139               40.310 +/-0.139               66.516 +/-0.321               66.250 +/-0.000               99.385 +/-0.000              257.845 +/-2.034              194.783 +/-0.308               3.152 +/-0.0241                     15-350keV
       GRB130831B   (00568855)                     49699.000                -3.735->16.335               16.380 +/-0.746                6.930 +/-1.327                7.920 +/-0.489                3.060 +/-0.193                2.610 +/-0.166                8.773 +/-0.487               14.310 +/-2.289               15.345 +/-2.312                1.035 +/-2.271                1.571 +/-0.120               0.268 +/-0.0633                     15-350keV
       GRB130831A   (00568849)                     47058.540                 5.545->75.945               34.650 +/-0.529                9.240 +/-0.441               24.750 +/-0.657                4.840 +/-0.113                4.070 +/-0.094               17.597 +/-0.232               10.880 +/-0.432                2.365 +/-0.443               32.285 +/-0.717               10.866 +/-0.135               1.443 +/-0.0871                     15-350keV
       GRB130812A   (00566228)                     80574.580                 7.055->17.495                8.280 +/-0.242                5.760 +/-0.101                6.120 +/-0.224                2.430 +/-0.091                2.070 +/-0.078               11.849 +/-0.089                8.270 +/-1.337                0.495 +/-1.335                7.785 +/-1.353                1.251 +/-0.039               0.350 +/-0.0426                     15-350keV
       GRB130807A   (00565651)                     37545.290               -1.165->343.335              302.250 +/-8.636              198.250 +/-5.749             178.750 +/-11.288               65.000 +/-4.546               55.250 +/-3.981              141.112 +/-4.677                6.960 +/-0.557                4.875 +/-0.557              297.375 +/-8.673                3.884 +/-0.182               0.069 +/-0.0083                     15-350keV
       GRB130806A   (00565562)                     10295.950                 2.895->10.155                6.270 +/-0.182                1.740 +/-0.931                2.820 +/-0.185                1.170 +/-0.071                1.020 +/-0.062                7.566 +/-0.165                8.460 +/-0.284                4.935 +/-0.319                1.335 +/-0.296                0.382 +/-0.024               0.158 +/-0.0538                     15-350keV
       GRB130803A   (00565263)                     36174.490                        -1->10                  #t90 +/-dt90                   t50 +/-dt50                 rt90 +/-drt90                 rt50 +/-drt50                 rt45 +/-drt45                   tav +/-dtav                 tmax +/-dtmax               trise +/-dtrise               tfall +/-dtfall                cts +/-cts_err           pk_rate +/-dpk_rate                          band
       GRB130727A   (00564342)                     60321.520                   5.43->32.87               13.860 +/-0.315                6.160 +/-0.123               13.160 +/-0.257                5.180 +/-0.094                4.480 +/-0.084               14.795 +/-0.091               15.580 +/-0.067                7.070 +/-0.126                6.790 +/-0.322                6.047 +/-0.079               0.904 +/-0.0492                     15-350keV
       GRB130722A   (00563213)                     29961.220              -2.42006->179.98               89.400 +/-1.263               35.400 +/-0.353               75.600 +/-1.444               24.000 +/-0.334               20.400 +/-0.288               67.324 +/-0.453               78.280 +/-0.169               64.500 +/-0.546               24.900 +/-1.319               19.863 +/-0.172               0.701 +/-0.0184                     15-350keV
       GRB130719A   (00562625)                     20871.190               -4.635->212.695              185.680 +/-6.862               90.730 +/-6.502              135.040 +/-7.087               59.080 +/-3.163               50.640 +/-2.749               94.837 +/-3.495              89.260 +/-38.934              74.905 +/-39.009             110.775 +/-38.755                3.775 +/-0.217               0.028 +/-0.0070                     15-350keV
       GRB130701A   (00559482)                     15465.630                    5.1->13.68                4.620 +/-0.086                2.400 +/-0.056                4.500 +/-0.072                1.860 +/-0.037                1.620 +/-0.034                9.218 +/-0.028                8.610 +/-0.152                1.410 +/-0.148                3.210 +/-0.167                6.632 +/-0.098               2.218 +/-0.2590                     15-350keV
       GRB130627B   (00559139)                     43252.650                  -3.75->36.57               30.400 +/-1.899               12.480 +/-1.439               22.400 +/-1.408                8.960 +/-0.558                7.680 +/-0.450               13.840 +/-0.730               10.490 +/-2.461                9.440 +/-2.726               20.960 +/-3.021                1.298 +/-0.076               0.075 +/-0.0176                     15-350keV
       GRB130627A   (00559132)                     32105.450                    0.32->29.8               20.020 +/-2.849                8.360 +/-1.295                9.240 +/-1.129                3.520 +/-0.456                3.080 +/-0.384               13.023 +/-1.391               10.110 +/-4.231                6.270 +/-4.131               13.750 +/-5.037                1.176 +/-0.157               0.155 +/-0.0570                     15-350keV
       GRB130626A   (00559075)                     39065.770                    5.73->7.73                1.140 +/-0.692                0.160 +/-0.485                0.060 +/-0.041                0.040 +/-0.019                0.040 +/-0.016                7.554 +/-3.066                7.710 +/-0.584                1.770 +/-0.745                0.000 +/-0.801                0.014 +/-0.017               0.240 +/-0.0827                     15-350keV
       GRB130625A   (00558982)                     25241.520                   -20.9->39.9               40.640 +/-1.981               16.960 +/-0.842               33.600 +/-1.458               13.760 +/-0.607               12.160 +/-0.525                5.834 +/-0.656               10.940 +/-2.847               27.040 +/-3.019               13.600 +/-3.571                2.750 +/-0.102               0.125 +/-0.0184                     15-350keV
       GRB130615A   (00558271)                     35087.320               26.655->406.255              343.100 +/-6.644             186.150 +/-38.006             200.750 +/-10.178               76.650 +/-4.055               69.350 +/-3.716              162.418 +/-6.532              39.430 +/-35.125               1.825 +/-35.103             341.275 +/-36.393                4.620 +/-0.243               0.032 +/-0.0080                     15-350keV
       GRB130612A   (00557976)                     12144.160                   7.12->14.96                6.640 +/-1.064                2.160 +/-0.477                2.640 +/-0.227                1.120 +/-0.101                1.000 +/-0.088                9.518 +/-0.314                8.180 +/-1.122                0.820 +/-1.119                5.820 +/-1.582                0.634 +/-0.066               0.183 +/-0.0794                     15-350keV
       GRB130610A   (00557845)                     11535.340             -0.655003->68.505               48.450 +/-2.350               13.490 +/-0.830               30.210 +/-0.927               10.640 +/-0.338                9.310 +/-0.298               18.441 +/-0.588               13.120 +/-2.428                9.595 +/-2.502               38.855 +/-3.674                3.652 +/-0.098               0.183 +/-0.0164                     15-350keV
       GRB130609B   (00557828)                     77922.410                -26.27->417.81              254.800 +/-6.658             149.520 +/-10.088              132.160 +/-4.027               19.600 +/-0.379               16.800 +/-0.308               74.947 +/-1.544               24.410 +/-0.056               18.760 +/-0.565              236.040 +/-6.686               25.149 +/-0.279               1.100 +/-0.0541                     15-350keV
       GRB130609A   (00557782)                     11110.640                    5.7->15.86                7.200 +/-0.288                3.120 +/-0.146                6.080 +/-0.245                2.640 +/-0.099                2.320 +/-0.089                9.930 +/-0.118                7.660 +/-1.077                0.680 +/-1.088                6.520 +/-1.124                1.024 +/-0.040               0.201 +/-0.0328                     15-350keV
       GRB130608A   (00557771)                     83663.340                 -127.54->45.1              162.760 +/-5.232             127.920 +/-12.012               31.200 +/-3.248               14.560 +/-1.426               13.000 +/-1.253              -22.026 +/-5.425               3.240 +/-30.590             128.180 +/-30.592              34.580 +/-31.766                1.642 +/-0.218               0.033 +/-0.0149                     15-350keV
       GRB130606A   (00557589)                     75881.020              4.17499->304.475              278.520 +/-3.539               62.590 +/-4.898               43.450 +/-2.097               14.300 +/-0.810               11.770 +/-0.679              147.951 +/-3.835              168.680 +/-2.663              160.875 +/-2.666              117.645 +/-4.379                4.670 +/-0.192               0.322 +/-0.0271                     15-350keV
       GRB130605A   (00557508)                     85304.060                   1.75->17.15               12.320 +/-0.598                4.480 +/-0.340                8.400 +/-0.525                3.500 +/-0.210                3.080 +/-0.193                9.429 +/-0.260                7.560 +/-1.141                4.270 +/-1.234                8.050 +/-1.317                3.687 +/-0.235               0.485 +/-0.1761                     15-350keV
       GRB130604A   (00557354)                     24868.990                6.065->103.375               78.070 +/-9.813               22.570 +/-1.914               39.590 +/-2.217               15.910 +/-0.898               14.060 +/-0.771               31.024 +/-1.662               22.530 +/-5.819               13.505 +/-5.836              64.565 +/-10.725                2.539 +/-0.119               0.071 +/-0.0150                     15-350keV
       GRB130603B   (00557310)                     56956.130                    7.62->8.36                0.220 +/-0.013                0.080 +/-0.004                0.180 +/-0.011                0.060 +/-0.002                0.040 +/-0.007                7.704 +/-0.004                7.650 +/-0.000                0.010 +/-0.000                0.210 +/-0.013                0.846 +/-0.019              12.218 +/-0.4888                     15-350keV
       GRB130603A   (00557274)                     21574.660               -12.335->81.165               64.900 +/-2.870               29.700 +/-1.463               59.950 +/-1.923               25.300 +/-0.790               22.000 +/-0.696               27.710 +/-0.833              29.190 +/-10.204              30.525 +/-10.500              34.375 +/-11.132                3.122 +/-0.107               0.057 +/-0.0127                     15-350keV
       GRB130529A   (00556930)                     40527.380                 36.65->158.55               98.580 +/-4.016               45.580 +/-4.736               76.320 +/-3.808               31.800 +/-1.518               27.560 +/-1.362               90.269 +/-1.897              83.820 +/-12.616              35.510 +/-12.749              63.070 +/-13.017                2.228 +/-0.118               0.036 +/-0.0065                     15-350keV
       GRB130528A   (00556870)                     60085.910                 7.52->816.619             652.240 +/-16.886               47.120 +/-1.651               86.180 +/-6.371               22.940 +/-1.113               19.220 +/-0.928             112.461 +/-10.572               14.030 +/-1.591                5.270 +/-1.591             646.970 +/-16.851               10.005 +/-0.301               0.363 +/-0.0131                     15-350keV
       GRB130527A   (00556753)                     51692.190                  2.79->206.31               73.920 +/-6.857               23.040 +/-1.051               37.440 +/-2.377                5.760 +/-0.335                4.800 +/-0.096               22.859 +/-0.929                8.070 +/-0.421                2.400 +/-0.631               71.520 +/-6.873               16.816 +/-0.358               2.160 +/-0.1178                     15-350keV
       GRB130521A   (00556344)                     82158.770                   5.71->20.43               12.000 +/-0.670                3.360 +/-0.702                4.800 +/-0.287                1.920 +/-0.114                1.680 +/-0.100               10.200 +/-0.289                7.850 +/-1.669                1.380 +/-1.688               10.620 +/-1.812                0.882 +/-0.053               0.200 +/-0.0496                     15-350keV
       GRB130515A   (00555880)                      4879.830                     7.5->7.66                0.140 +/-0.009                0.060 +/-0.009                0.140 +/-0.010                0.060 +/-0.008                0.040 +/-0.010                7.586 +/-0.003                7.570 +/-0.007                0.050 +/-0.011                0.090 +/-0.008                0.110 +/-0.009               1.339 +/-0.2080                     15-350keV
       GRB130514A   (00555821)                     26023.060                -18.13->279.95              220.320 +/-5.602              106.920 +/-1.462              170.100 +/-4.920               42.120 +/-1.088               34.020 +/-0.871               74.977 +/-1.524               21.560 +/-1.917               17.010 +/-2.002              203.310 +/-6.024               15.364 +/-0.217               0.295 +/-0.0127                     15-350keV
       GRB130511A   (00555600)                     41449.440                 7.225->12.835                4.950 +/-0.816                2.160 +/-0.245                1.620 +/-0.177                0.660 +/-0.075                0.570 +/-0.065                9.004 +/-0.189                7.690 +/-0.121                0.225 +/-0.127                4.725 +/-0.821                0.349 +/-0.036               0.333 +/-0.0892                     15-350keV
       GRB130508A   (00555413)                     61735.460                  14.23->66.67               46.360 +/-3.716               23.180 +/-1.866               22.420 +/-1.869                9.120 +/-0.761                7.600 +/-0.686               34.682 +/-1.216              44.060 +/-10.851              26.410 +/-10.861              19.950 +/-11.701                1.239 +/-0.103               0.080 +/-0.0204                     15-350keV
       GRB130505A   (00555163)                     30150.390                5.225->628.225             292.810 +/-33.843               37.380 +/-3.869             130.830 +/-15.112                6.230 +/-2.035                6.230 +/-0.623               53.809 +/-4.725                8.340 +/-0.000                3.115 +/-0.000             289.695 +/-33.843               22.515 +/-0.953               1.898 +/-0.1016                     15-350keV
       GRB130504A   (00555096)                      7536.310                -27.52->136.04              140.940 +/-9.448               48.720 +/-9.427               64.960 +/-4.341               23.780 +/-1.709               20.300 +/-1.476               26.430 +/-3.425                7.570 +/-0.232               29.870 +/-0.784              111.070 +/-9.467                2.262 +/-0.144               0.103 +/-0.0197                     15-350keV
